case_id,case_run_id,case_campaign_id,case_execution_mode,case_tool,case_summary,analyst_expected_conclusion,label_id,phase2_alert_uid,run_id,campaign_id,scenario_id,label,event_role,execution_mode,tool,match_rank,candidate_count,is_primary_candidate,phase3_alert_uid,evidence_id,raw_file_name,raw_line_number,raw_alert_sha256,source_event_id,source_location,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,15,46,False,alert_9b72d4f53868252abd7c9b7cf2f166d8,evidence_89689353020ca3baaf50c203e5333908,raw_alerts_full.jsonl,20,2f84a77ad2948ed828cd53f926be0ae0ff2f56c5efc1448adc9e041b7fa582fd,1778819177.32432,/var/log/audit/audit.log,2026-05-15T04:26:17.443000+00:00,2026-05-15T00:26:17.443-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,16,46,False,alert_3fa55d74288fe577df1ddc5dc2f7dbf3,evidence_a92b25ec487392229604c65b7a41d5be,raw_alerts_full.jsonl,21,abc5ebf2b82767adb09e303528351dbabdcff97676385bb68393463b7ac701f2,1778819219.34460,/var/log/audit/audit.log,2026-05-15T04:26:59.493000+00:00,2026-05-15T00:26:59.493-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,17,46,False,alert_9d63e16e6f40455707b06a284fc52190,evidence_205b28c1b73c98c256a6c86fc9359870,raw_alerts_full.jsonl,22,af15ee01742cdb295036472ccd1a200204872b8279e5d8a57975711994a75f67,1778819265.35555,/var/log/audit/audit.log,2026-05-15T04:27:45.506000+00:00,2026-05-15T00:27:45.506-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,18,46,False,alert_f5e0b4cfda5e1ed08f1828d59770d53d,evidence_7fc840e93434bb70179b4248f8efb586,raw_alerts_full.jsonl,23,3a9dc12c5ee704464eda6d0af5f626431b8213683c7ed69022dfd7dd8ecd934b,1778819311.37583,/var/log/audit/audit.log,2026-05-15T04:28:31.519000+00:00,2026-05-15T00:28:31.519-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,19,46,False,alert_937d72c1a6fb0e3fd0ca36aac2a0af12,evidence_38071336cf62ca90546df4004d7df8a6,raw_alerts_full.jsonl,24,79bd5e6a61fb4532fc10a3923df9fa983d47dea2960dd7d113c9e8db5a35bd98,1778819362.39611,/var/log/audit/audit.log,2026-05-15T04:29:22.184000+00:00,2026-05-15T00:29:22.184-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,20,46,False,alert_1d39b82b4113290972205c7d20f2bcdb,evidence_c3c59d7c5332d1deb67598cadc5ab866,raw_alerts_full.jsonl,25,4804813d1314b64653d8b4c91cc445eebc4845f97c43b5c3fecadfc2e74bb3f3,1778819407.40706,/var/log/audit/audit.log,2026-05-15T04:30:07.545000+00:00,2026-05-15T00:30:07.545-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,21,46,False,alert_97dd267337a0d4a5a460eca85db66e0d,evidence_00ed2c11d4d5a0aca48d8a4ae2f4af96,raw_alerts_full.jsonl,26,d8aa61037c14f0d85025eb35f9aec24a739343d43dbb226364d2ee64bb2269ea,1778819471.42734,/var/log/audit/audit.log,2026-05-15T04:31:11.531000+00:00,2026-05-15T00:31:11.531-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,22,46,False,alert_888cded6f8e58c7a79421b7bccd4bb0a,evidence_5a94ac3033dfff5b6b31453638a1ea95,raw_alerts_full.jsonl,27,a5a7584e4441dbaf7cbba1d6dd39a1790caf748a7e38d035160da656609cff50,1778819523.43829,/var/log/audit/audit.log,2026-05-15T04:32:03.577000+00:00,2026-05-15T00:32:03.577-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,23,46,False,alert_44a497977762d54b562ca5203de6ed49,evidence_b0a47808063448d1577baa4b39fc2e63,raw_alerts_full.jsonl,28,145fe51a1c5768519872b34ffa8df70d637f28b938e792f8d798a610545b65f5,1778819562.45857,/var/log/audit/audit.log,2026-05-15T04:32:42.280000+00:00,2026-05-15T00:32:42.280-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,24,46,False,alert_aef6bbbcfff23b82abbc57829872dba5,evidence_ab3844cf8642ae4e10690066ea52599e,raw_alerts_full.jsonl,113,ef150a284aa7792ffe1f6b8c0ad9222987181c361cd8f8525ac60d4b9c30eaaa,1778818345.6842,/var/log/audit/audit.log,2026-05-15T04:12:25.208000+00:00,2026-05-15T00:12:25.208-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,25,46,False,alert_b90ff27a986a8d1b9dc96797e81448d4,evidence_0b0dda9c0c27882d0ccd4f935710fd13,raw_alerts_full.jsonl,114,ec543dd60039de901f54d59473a98cbd6d3ea65a58979b7a81e3bce25c61bfa9,1778818417.8869,/var/log/audit/audit.log,2026-05-15T04:13:37.238000+00:00,2026-05-15T00:13:37.238-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,26,46,False,alert_d5b5e0a0d4fa0095394859878223446f,evidence_e59588a5ef564498952a945046210981,raw_alerts_full.jsonl,115,224909b535f63e19f378e74714e7d390136b4306a02c060645d21a694c8c23d2,1778818475.9963,/var/log/audit/audit.log,2026-05-15T04:14:35.246000+00:00,2026-05-15T00:14:35.246-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,27,46,False,alert_b471e380772ea83c9dbdfe8ff7cc5922,evidence_b2340ae7a095e0e0ff631f1893790779,raw_alerts_full.jsonl,116,83b82d52cb42be2b619a201fa4e8d85f05901d079f78ed817ffab802d458bb80,1778818535.11990,/var/log/audit/audit.log,2026-05-15T04:15:35.267000+00:00,2026-05-15T00:15:35.267-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,28,46,False,alert_23fac5cc155be36065ebd67ae5f8bc04,evidence_cb173c49cbd6de79ea1a2f5362d84a83,raw_alerts_full.jsonl,117,1a2095062e9034a78188efa97ed4340ea575e2c1c5872702f4cfd5fed00edea6,1778818603.13085,/var/log/audit/audit.log,2026-05-15T04:16:43.322000+00:00,2026-05-15T00:16:43.322-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,29,46,False,alert_2599624a07a1ccc0a8564d342e20c9c4,evidence_ec57eb447860e1d8c4de644038fc81e5,raw_alerts_full.jsonl,118,5d1aecf67c7a0c155c836ff3a79c56768c215668bc34882a06eb3ded0fd0f203,1778818667.15113,/var/log/audit/audit.log,2026-05-15T04:17:47.297000+00:00,2026-05-15T00:17:47.297-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,30,46,False,alert_af59056d053e748bd5eab8790936aedc,evidence_6b4bb39c3a4180b52deb0562f0ca377e,raw_alerts_full.jsonl,119,b6a769d319d57e6dcef0cd0c1c93770c4d9ee488da8a2f071b17f9de0e4ac2f0,1778818735.17141,/var/log/audit/audit.log,2026-05-15T04:18:55.313000+00:00,2026-05-15T00:18:55.313-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,31,46,False,alert_06f6981dc00c329728d0d26584cf6dc8,evidence_92e0b25c961959083efc68e1a98a8313,raw_alerts_full.jsonl,120,48a891113ceb78059f0acbb27dab39091d4c596cc913f26de5070d5197fb0007,1778818795.19169,/var/log/audit/audit.log,2026-05-15T04:19:55.349000+00:00,2026-05-15T00:19:55.349-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,32,46,False,alert_c5ef0cea5772ddcb18fe4ed69a65ef15,evidence_edcec349440147a8fe88d9b0dbb7078e,raw_alerts_full.jsonl,121,125606e76589a3262ff5f241fd62eab3023d7fbf766de50c3b67ab4dbdb3b796,1778818839.21197,/var/log/audit/audit.log,2026-05-15T04:20:39.359000+00:00,2026-05-15T00:20:39.359-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,33,46,False,alert_c4b28b87dba482fb99f6d50fd8a23a8c,evidence_3c9ee39596126a86ff2d262287c49249,raw_alerts_full.jsonl,122,64db3e0ed847f8c9d8aeca231712faf5d3a9e032ee39d4b3da4647dcbf29bfd0,1778818897.23225,/var/log/audit/audit.log,2026-05-15T04:21:37.372000+00:00,2026-05-15T00:21:37.372-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,34,46,False,alert_ef6eeb53b37dee18618d45c8caff1314,evidence_13e9d172d2afe333da559d0b30658089,raw_alerts_full.jsonl,123,461cea9ff10e396c97fbc90bca5af1206d3480c51db7c38779e6ac4bd31dd74d,1778818957.25253,/var/log/audit/audit.log,2026-05-15T04:22:37.386000+00:00,2026-05-15T00:22:37.386-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
CASE-002,C-LNX-01-CAL-R002,C-LNX-01,caldera,MITRE Caldera,"Run-level investigation case for C-LNX-01-CAL-R002, containing 46 correlated labeled alerts across 1 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,C-LNX-01-CAL-R002,C-LNX-01,,,case_window_context,caldera,MITRE Caldera,35,46,False,alert_98a1a1a9a81af49cad7abed32c188b07,evidence_b7a10caa3e5f2ff7a5af5498a6fd5907,raw_alerts_full.jsonl,124,18ab153f4e0a5c5e040a7438bd44049782c35aa47ba360f9ba4ecbe8c3b2589e,1778819015.27281,/var/log/audit/audit.log,2026-05-15T04:23:35.406000+00:00,2026-05-15T00:23:35.406-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,case_window_match
